314.5,0.692,0.476,0.448,0.393,0.473,0.900,0.651,0.974,0.896
315.0,0.701,0.475,0.448,0.393,0.472,0.900,0.651,0.974,0.896
315.5,0.647,0.475,0.447,0.392,0.471,0.900,0.651,0.974,0.896
316.0,0.601,0.474,0.446,0.392,0.471,0.900,0.651,0.974,0.896
316.5,0.665,0.473,0.446,0.391,0.470,0.900,0.651,0.974,0.896
317.0,0.757,0.472,0.445,0.391,0.469,0.900,0.651,0.974,0.896
317.5,0.821,0.472,0.445,0.391,0.468,0.900,0.651,0.974,0.896
318.0,0.741,0.471,0.444,0.390,0.468,0.900,0.651,0.974,0.896
318.5,0.696,0.470,0.443,0.390,0.467,0.900,0.651,0.974,0.897
319.0,0.723,0.469,0.443,0.390,0.466,0.900,0.651,0.974,0.897
319.5,0.751,0.469,0.442,0.389,0.466,0.900,0.651,0.974,0.897
320.0,0.794,0.468,0.442,0.389,0.465,0.900,0.651,0.974,0.897
320.5,0.846,0.467,0.441,0.389,0.464,0.900,0.651,0.974,0.897
321.0,0.784,0.467,0.440,0.388,0.463,0.900,0.651,0.974,0.897
321.5,0.736,0.466,0.440,0.388,0.463,0.900,0.651,0.974,0.897
322.0,0.753,0.465,0.439,0.388,0.462,0.900,0.651,0.974,0.897
322.5,0.729,0.464,0.439,0.387,0.461,0.900,0.651,0.974,0.897
323.0,0.665,0.464,0.438,0.387,0.461,0.900,0.651,0.974,0.897
323.5,0.698,0.463,0.437,0.386,0.460,0.900,0.651,0.974,0.897
324.0,0.758,0.462,0.437,0.386,0.459,0.900,0.651,0.974,0.897
324.5,0.807,0.462,0.436,0.386,0.459,0.900,0.651,0.974,0.897
325.0,0.849,0.461,0.436,0.385,0.458,0.900,0.651,0.974,0.897
325.5,0.936,0.460,0.435,0.385,0.457,0.900,0.651,0.974,0.897
326.0,1.022,0.459,0.435,0.385,0.456,0.900,0.651,0.974,0.897
326.5,1.041,0.459,0.434,0.384,0.456,0.900,0.651,0.974,0.897
327.0,1.029,0.458,0.433,0.384,0.455,0.900,0.651,0.975,0.897
327.5,1.010,0.457,0.433,0.384,0.454,0.900,0.651,0.975,0.897
328.0,0.980,0.457,0.432,0.383,0.454,0.900,0.651,0.975,0.897
328.5,0.956,0.456,0.432,0.383,0.453,0.900,0.651,0.975,0.897
329.0,1.029,0.455,0.431,0.383,0.452,0.900,0.651,0.975,0.897
329.5,1.122,0.455,0.431,0.382,0.452,0.900,0.652,0.975,0.897
330.0,1.136,0.454,0.430,0.382,0.451,0.900,0.652,0.975,0.897
330.5,1.068,0.453,0.429,0.382,0.450,0.900,0.652,0.975,0.897
331.0,1.015,0.452,0.429,0.381,0.450,0.900,0.652,0.975,0.897
331.5,1.018,0.452,0.428,0.381,0.449,0.900,0.652,0.975,0.897
332.0,1.017,0.451,0.428,0.381,0.448,0.900,0.652,0.975,0.897
332.5,1.004,0.450,0.427,0.380,0.448,0.900,0.652,0.975,0.897
333.0,0.987,0.450,0.427,0.380,0.447,0.900,0.652,0.975,0.897
333.5,0.960,0.449,0.426,0.380,0.446,0.900,0.652,0.975,0.897
334.0,0.979,0.448,0.426,0.379,0.446,0.900,0.652,0.975,0.897
334.5,1.012,0.448,0.425,0.379,0.445,0.900,0.652,0.975,0.897
335.0,1.034,0.447,0.424,0.379,0.444,0.900,0.652,0.975,0.897
335.5,0.998,0.446,0.424,0.378,0.444,0.900,0.652,0.975,0.897
336.0,0.911,0.446,0.423,0.378,0.443,0.900,0.652,0.975,0.897
336.5,0.849,0.445,0.423,0.378,0.442,0.900,0.652,0.975,0.897
337.0,0.838,0.444,0.422,0.377,0.442,0.900,0.652,0.975,0.897
337.5,0.898,0.444,0.422,0.377,0.441,0.900,0.652,0.975,0.897
338.0,0.948,0.443,0.421,0.377,0.441,0.900,0.652,0.975,0.897
338.5,0.981,0.442,0.421,0.376,0.440,0.900,0.652,0.975,0.897
339.0,0.992,0.442,0.420,0.376,0.439,0.900,0.652,0.975,0.897
339.5,1.013,0.441,0.420,0.376,0.439,0.900,0.652,0.975,0.897
340.0,1.080,0.441,0.419,0.375,0.438,0.900,0.652,0.975,0.897
340.5,1.071,0.440,0.419,0.375,0.437,0.900,0.652,0.975,0.897
341.0,0.994,0.439,0.418,0.375,0.437,0.900,0.652,0.975,0.897
341.5,0.982,0.439,0.417,0.375,0.436,0.900,0.652,0.975,0.897
342.0,1.020,0.438,0.417,0.374,0.435,0.900,0.652,0.975,0.897
342.5,1.052,0.437,0.416,0.374,0.435,0.900,0.652,0.975,0.897
343.0,1.067,0.437,0.416,0.374,0.434,0.900,0.652,0.975,0.897
343.5,1.007,0.436,0.415,0.373,0.434,0.900,0.652,0.975,0.897
344.0,0.875,0.435,0.415,0.373,0.433,0.900,0.652,0.975,0.897
344.5,0.833,0.435,0.414,0.373,0.432,0.900,0.652,0.975,0.897
345.0,0.938,0.434,0.414,0.372,0.432,0.900,0.652,0.975,0.897
345.5,0.994,0.434,0.413,0.372,0.431,0.900,0.652,0.975,0.897
346.0,0.965,0.433,0.413,0.372,0.431,0.900,0.652,0.975,0.897
346.5,0.979,0.432,0.412,0.371,0.430,0.900,0.652,0.976,0.898
347.0,0.993,0.432,0.412,0.371,0.429,0.900,0.652,0.976,0.898
347.5,0.956,0.431,0.411,0.371,0.429,0.900,0.652,0.976,0.898
348.0,0.947,0.430,0.411,0.370,0.428,0.900,0.652,0.976,0.898
348.5,0.960,0.430,0.410,0.370,0.428,0.900,0.652,0.976,0.898
349.0,0.921,0.429,0.410,0.370,0.427,0.900,0.652,0.976,0.898
349.5,0.942,0.429,0.409,0.369,0.426,0.900,0.652,0.976,0.898
350.0,1.036,0.428,0.409,0.369,0.426,0.900,0.652,0.976,0.898
350.5,1.111,0.427,0.408,0.369,0.425,0.900,0.652,0.976,0.898
351.0,1.079,0.427,0.408,0.369,0.425,0.900,0.652,0.976,0.898
351.5,1.037,0.426,0.407,0.368,0.424,0.900,0.652,0.976,0.898
352.0,1.007,0.426,0.407,0.368,0.423,0.900,0.652,0.976,0.898
352.5,0.948,0.425,0.406,0.368,0.423,0.900,0.652,0.976,0.898
353.0,1.004,0.424,0.406,0.367,0.422,0.900,0.652,0.976,0.898
353.5,1.101,0.424,0.405,0.367,0.422,0.900,0.652,0.976,0.898
354.0,1.162,0.423,0.405,0.367,0.421,0.900,0.652,0.976,0.898
354.5,1.171,0.423,0.404,0.366,0.420,0.900,0.652,0.976,0.898
355.0,1.168,0.422,0.404,0.366,0.420,0.900,0.652,0.976,0.898
355.5,1.123,0.421,0.403,0.366,0.419,0.900,0.652,0.976,0.898
356.0,1.050,0.421,0.403,0.366,0.419,0.900,0.652,0.976,0.898
356.5,0.982,0.420,0.402,0.365,0.418,0.900,0.652,0.976,0.898
357.0,0.862,0.420,0.402,0.365,0.418,0.900,0.652,0.976,0.898
357.5,0.871,0.419,0.401,0.365,0.417,0.900,0.652,0.976,0.898
358.0,0.808,0.418,0.401,0.364,0.416,0.900,0.652,0.976,0.898
358.5,0.749,0.418,0.400,0.364,0.416,0.900,0.652,0.976,0.898
359.0,0.879,0.417,0.400,0.364,0.415,0.900,0.652,0.976,0.898
359.5,1.057,0.417,0.399,0.363,0.415,0.900,0.652,0.976,0.898
360.0,1.115,0.416,0.399,0.363,0.414,0.900,0.652,0.976,0.898
360.5,1.051,0.416,0.398,0.363,0.414,0.900,0.652,0.976,0.898
361.0,0.964,0.415,0.398,0.363,0.413,0.900,0.652,0.976,0.898
361.5,0.940,0.414,0.397,0.362,0.412,0.900,0.652,0.976,0.898
362.0,0.981,0.414,0.397,0.362,0.412,0.900,0.652,0.976,0.898
362.5,1.070,0.413,0.396,0.362,0.411,0.900,0.652,0.976,0.898
363.0,1.097,0.413,0.396,0.361,0.411,0.900,0.652,0.976,0.898
363.5,1.063,0.412,0.395,0.361,0.410,0.900,0.652,0.976,0.898
364.0,1.097,0.412,0.395,0.361,0.410,0.900,0.652,0.976,0.898
364.5,1.084,0.411,0.395,0.361,0.409,0.900,0.652,0.976,0.898
365.0,1.123,0.410,0.394,0.360,0.409,0.900,0.652,0.976,0.898
365.5,1.233,0.410,0.394,0.360,0.408,0.900,0.652,0.976,0.898
366.0,1.317,0.409,0.393,0.360,0.407,0.900,0.652,0.976,0.898
366.5,1.315,0.409,0.393,0.359,0.407,0.900,0.652,0.976,0.898
367.0,1.288,0.408,0.392,0.359,0.406,0.900,0.652,0.976,0.898
367.5,1.261,0.408,0.392,0.359,0.406,0.900,0.652,0.976,0.898
368.0,1.185,0.407,0.391,0.359,0.405,0.900,0.652,0.977,0.898
368.5,1.173,0.407,0.391,0.358,0.405,0.900,0.652,0.977,0.898
369.0,1.223,0.406,0.390,0.358,0.404,0.900,0.652,0.977,0.898
369.5,1.310,0.406,0.390,0.358,0.404,0.900,0.652,0.977,0.898
370.0,1.324,0.405,0.389,0.357,0.403,0.900,0.652,0.977,0.898
370.5,1.194,0.404,0.389,0.357,0.403,0.900,0.652,0.977,0.898
371.0,1.209,0.404,0.389,0.357,0.402,0.900,0.652,0.977,0.898
371.5,1.254,0.403,0.388,0.357,0.402,0.900,0.652,0.977,0.898
372.0,1.172,0.403,0.388,0.356,0.401,0.900,0.652,0.977,0.898
372.5,1.114,0.402,0.387,0.356,0.400,0.900,0.652,0.977,0.898
373.0,1.070,0.402,0.387,0.356,0.400,0.900,0.652,0.977,0.898
373.5,0.962,0.401,0.386,0.356,0.399,0.900,0.652,0.977,0.898
374.0,0.957,0.401,0.386,0.355,0.399,0.900,0.652,0.977,0.898
374.5,0.947,0.400,0.385,0.355,0.398,0.900,0.652,0.977,0.898
375.0,1.009,0.400,0.385,0.355,0.398,0.900,0.652,0.977,0.898
375.5,1.113,0.399,0.385,0.354,0.397,0.900,0.652,0.977,0.898
376.0,1.151,0.399,0.384,0.354,0.397,0.900,0.652,0.977,0.898
376.5,1.130,0.398,0.384,0.354,0.396,0.900,0.652,0.977,0.898
377.0,1.210,0.397,0.383,0.354,0.396,0.900,0.652,0.977,0.898
377.5,1.346,0.397,0.383,0.353,0.395,0.900,0.652,0.977,0.898
378.0,1.448,0.396,0.382,0.353,0.395,0.900,0.652,0.977,0.898
378.5,1.410,0.396,0.382,0.353,0.394,0.900,0.652,0.977,0.898
379.0,1.255,0.395,0.381,0.352,0.394,0.900,0.652,0.977,0.898
379.5,1.124,0.395,0.381,0.352,0.393,0.900,0.652,0.977,0.898
380.0,1.180,0.394,0.381,0.352,0.393,0.900,0.652,0.977,0.898
380.5,1.261,0.394,0.380,0.352,0.392,0.900,0.652,0.977,0.898
381.0,1.279,0.393,0.380,0.351,0.392,0.900,0.652,0.977,0.898
381.5,1.149,0.393,0.379,0.351,0.391,0.900,0.652,0.977,0.898
382.0,0.977,0.392,0.379,0.351,0.391,0.900,0.652,0.977,0.898
382.5,0.843,0.392,0.378,0.351,0.390,0.900,0.652,0.977,0.898
383.0,0.754,0.391,0.378,0.350,0.390,0.900,0.652,0.977,0.898
383.5,0.728,0.391,0.378,0.350,0.389,0.900,0.652,0.977,0.898
384.0,0.841,0.390,0.377,0.350,0.389,0.900,0.652,0.977,0.898
384.5,1.010,0.390,0.377,0.350,0.388,0.900,0.652,0.977,0.898
385.0,1.106,0.389,0.376,0.349,0.388,0.900,0.652,0.977,0.898
385.5,1.054,0.389,0.376,0.349,0.387,0.900,0.652,0.977,0.898
386.0,1.015,0.388,0.375,0.349,0.387,0.900,0.652,0.977,0.898
386.5,1.053,0.388,0.375,0.349,0.386,0.900,0.652,0.977,0.898
387.0,1.060,0.387,0.375,0.348,0.386,0.900,0.652,0.977,0.898
387.5,1.043,0.387,0.374,0.348,0.385,0.900,0.652,0.977,0.898
388.0,1.031,0.386,0.374,0.348,0.385,0.900,0.652,0.977,0.898
388.5,1.021,0.386,0.373,0.347,0.384,0.900,0.652,0.977,0.898
389.0,1.107,0.385,0.373,0.347,0.384,0.900,0.652,0.977,0.898
389.5,1.224,0.385,0.373,0.347,0.383,0.900,0.652,0.977,0.898
390.0,1.282,0.384,0.372,0.347,0.383,0.900,0.652,0.977,0.898
390.5,1.290,0.384,0.372,0.346,0.382,0.900,0.652,0.977,0.898
391.0,1.364,0.383,0.371,0.346,0.382,0.900,0.652,0.978,0.898
391.5,1.381,0.383,0.371,0.346,0.381,0.900,0.652,0.978,0.898
392.0,1.270,0.382,0.370,0.346,0.381,0.900,0.652,0.978,0.898
392.5,1.056,0.382,0.370,0.345,0.380,0.900,0.652,0.978,0.898
393.0,0.763,0.381,0.370,0.345,0.380,0.900,0.652,0.978,0.898
393.5,0.605,0.381,0.369,0.345,0.380,0.900,0.652,0.978,0.898
394.0,0.785,0.380,0.369,0.345,0.379,0.900,0.652,0.978,0.898
394.5,1.081,0.380,0.368,0.344,0.379,0.900,0.652,0.978,0.898
395.0,1.275,0.379,0.368,0.344,0.378,0.900,0.652,0.978,0.898
395.5,1.356,0.379,0.368,0.344,0.378,0.900,0.652,0.978,0.898
396.0,1.190,0.378,0.367,0.344,0.377,0.900,0.652,0.978,0.898
396.5,0.864,0.378,0.367,0.343,0.377,0.900,0.652,0.978,0.898
397.0,0.668,0.378,0.366,0.343,0.376,0.900,0.652,0.978,0.898
397.5,0.985,0.377,0.366,0.343,0.376,0.900,0.652,0.978,0.898
398.0,1.332,0.377,0.366,0.343,0.375,0.900,0.652,0.978,0.898
398.5,1.571,0.376,0.365,0.342,0.375,0.900,0.652,0.978,0.898
399.0,1.664,0.376,0.365,0.342,0.374,0.900,0.652,0.978,0.898
399.5,1.712,0.375,0.364,0.342,0.374,0.900,0.652,0.978,0.898
400.0,1.729,0.375,0.364,0.342,0.373,0.900,0.652,0.978,0.898
401.0,1.794,0.374,0.363,0.341,0.373,0.900,0.652,0.978,0.898
402.0,1.858,0.373,0.362,0.341,0.372,0.900,0.652,0.978,0.898
403.0,1.782,0.372,0.362,0.340,0.371,0.900,0.652,0.978,0.898
404.0,1.805,0.371,0.361,0.340,0.370,0.900,0.652,0.978,0.898
405.0,1.756,0.370,0.360,0.339,0.369,0.900,0.652,0.978,0.898
406.0,1.706,0.369,0.359,0.339,0.368,0.900,0.652,0.978,0.898
407.0,1.669,0.368,0.359,0.338,0.367,0.900,0.652,0.978,0.898
408.0,1.740,0.367,0.358,0.338,0.366,0.900,0.652,0.978,0.898
409.0,1.852,0.367,0.357,0.337,0.365,0.900,0.652,0.978,0.898
410.0,1.574,0.366,0.356,0.337,0.365,0.900,0.652,0.978,0.898
411.0,1.756,0.365,0.356,0.336,0.364,0.900,0.652,0.978,0.898
412.0,1.860,0.364,0.355,0.336,0.363,0.900,0.651,0.978,0.898
413.0,1.781,0.363,0.354,0.335,0.362,0.900,0.651,0.978,0.898
414.0,1.756,0.362,0.353,0.335,0.361,0.900,0.651,0.978,0.898
415.0,1.811,0.361,0.353,0.334,0.360,0.900,0.651,0.978,0.898
416.0,1.859,0.360,0.352,0.334,0.359,0.900,0.651,0.979,0.898
417.0,1.808,0.360,0.351,0.333,0.359,0.900,0.651,0.979,0.898
418.0,1.725,0.359,0.350,0.333,0.358,0.900,0.651,0.979,0.898
419.0,1.791,0.358,0.350,0.333,0.357,0.900,0.651,0.979,0.898
420.0,1.637,0.357,0.349,0.332,0.356,0.900,0.651,0.979,0.898
421.0,1.854,0.356,0.348,0.332,0.355,0.900,0.651,0.979,0.898
422.0,1.825,0.355,0.348,0.331,0.354,0.900,0.651,0.979,0.898
423.0,1.762,0.354,0.347,0.331,0.354,0.900,0.651,0.979,0.898
424.0,1.749,0.354,0.346,0.330,0.353,0.900,0.651,0.979,0.898
425.0,1.797,0.353,0.345,0.330,0.352,0.900,0.651,0.979,0.898
426.0,1.740,0.352,0.345,0.329,0.351,0.900,0.651,0.979,0.898
427.0,1.677,0.351,0.344,0.329,0.350,0.900,0.651,0.979,0.898
428.0,1.691,0.350,0.343,0.328,0.349,0.900,0.651,0.979,0.898
429.0,1.560,0.349,0.343,0.328,0.349,0.900,0.651,0.979,0.898
430.0,1.241,0.349,0.342,0.328,0.348,0.900,0.651,0.979,0.898
431.0,1.125,0.348,0.341,0.327,0.347,0.900,0.651,0.979,0.898
432.0,1.866,0.347,0.341,0.327,0.346,0.900,0.651,0.979,0.898
433.0,1.732,0.346,0.340,0.326,0.346,0.900,0.651,0.979,0.898
434.0,1.597,0.345,0.339,0.326,0.345,0.900,0.651,0.979,0.898
435.0,1.750,0.345,0.339,0.325,0.344,0.900,0.651,0.979,0.898
436.0,1.913,0.344,0.338,0.325,0.343,0.900,0.651,0.979,0.897
437.0,1.946,0.343,0.337,0.324,0.342,0.900,0.651,0.979,0.897
438.0,1.703,0.342,0.337,0.324,0.342,0.900,0.651,0.979,0.897
439.0,1.639,0.342,0.336,0.324,0.341,0.900,0.651,0.979,0.897
440.0,1.874,0.341,0.335,0.323,0.340,0.900,0.651,0.979,0.897
441.0,1.842,0.340,0.335,0.323,0.339,0.900,0.651,0.979,0.897
442.0,1.968,0.339,0.334,0.322,0.339,0.900,0.651,0.979,0.897
443.0,1.996,0.338,0.333,0.322,0.338,0.900,0.651,0.979,0.897
444.0,1.940,0.338,0.333,0.322,0.337,0.900,0.651,0.980,0.897
445.0,2.012,0.337,0.332,0.321,0.336,0.900,0.651,0.980,0.897
446.0,1.798,0.336,0.331,0.321,0.336,0.900,0.651,0.980,0.897
447.0,2.038,0.335,0.331,0.320,0.335,0.900,0.651,0.980,0.897
448.0,2.062,0.335,0.330,0.320,0.334,0.900,0.651,0.980,0.897
449.0,2.049,0.334,0.329,0.319,0.333,0.900,0.651,0.980,0.897
450.0,2.119,0.333,0.329,0.319,0.333,0.900,0.650,0.980,0.897
451.0,2.193,0.333,0.328,0.319,0.332,0.900,0.650,0.980,0.897
452.0,2.096,0.332,0.327,0.318,0.331,0.900,0.650,0.980,0.897
453.0,1.932,0.331,0.327,0.318,0.331,0.900,0.650,0.980,0.897
454.0,2.066,0.330,0.326,0.317,0.330,0.900,0.650,0.980,0.897
